Unique_ID,Order_ID,order_name,Net_Quantity,total_sales,Channel_ID,Product_ID,Date,customer_type
2917,5007359475909,108051,1,167.14,Online Store,41772057985221,9/19/2023,First-time
2918,4975536537797,100881,1,179.99,Online Store,41623752966341,8/21/2023,Returning
2919,4998591742149,106091,1,152.99,Online Store,41623752966341,9/11/2023,First-time
2920,5001866444997,106941,1,152.99,Online Store,41623752966341,9/14/2023,First-time
2921,4987238678725,103471,2,305.98,Online Store,41623752966341,8/31/2023,First-time
2922,4987238678725,103471,-2,-305.98,Online Store,41623752966341,9/1/2023,First-time
2923,4939868897477,93121,1,119.99,Draft Orders,41623752966341,7/17/2023,Returning
2924,4971438178501,100251,1,179.99,Online Store,41623752966341,8/17/2023,First-time
2925,4966674759877,98991,1,179.99,Online Store,41623752966341,8/12/2023,First-time
2926,4954188841157,96261,1,179.99,Online Store,41623752966341,7/31/2023,First-time
2927,4991304892613,104171,1,179.99,Online Store,41623752966341,9/4/2023,First-time
2928,4981142847685,102261,1,152.99,Online Store,41623752966341,8/26/2023,First-time
2929,5013592998085,108611,1,179.99,Online Store,41772058050757,9/22/2023,Returning
2930,5012025442501,108301,1,179.99,Online Store,41772058050757,9/21/2023,First-time
2931,5018924187845,109801,1,179.99,Online Store,42255648522437,9/28/2023,First-time
2932,5016796954821,109181,1,170.39,Online Store,42255648522437,9/26/2023,First-time
2933,5013145583813,108531,1,152.99,Online Store,42255648522437,9/22/2023,First-time
2934,4954973241541,96431,1,179.99,Online Store,42216376369349,8/1/2023,First-time
2935,4958317871301,97171,1,152.99,Online Store,42216376369349,8/4/2023,First-time
2936,4977353064645,101341,1,179.99,Online Store,42216376369349,8/22/2023,Returning
2937,4943082553541,93821,1,179.99,Online Store,42216376369349,7/20/2023,First-time
2938,4932391567557,91591,1,152.98,Online Store,42216376369349,7/10/2023,First-time
2939,4997904498885,105861,1,152.99,Online Store,42216376369349,9/10/2023,First-time
2940,4926556831941,90281,1,154.99,Online Store,42216376369349,7/4/2023,Returning
2941,4939868897477,93121,1,119.99,Draft Orders,42216376369349,7/17/2023,Returning
2942,4941930856645,93541,1,179.99,Online Store,42216376369349,7/19/2023,Returning
2943,4937184510149,92511,1,179.99,Online Store,42216376369349,7/14/2023,First-time
2944,4965637128389,98741,1,152.99,Online Store,42216376369349,8/11/2023,First-time
2945,4929194393797,90851,1,152.99,Online Store,42216376369349,7/6/2023,First-time
2946,4996456644805,105381,1,179.99,Shop,42216376369349,9/9/2023,Returning
2947,4925825876165,90101,1,152.99,Online Store,42216376369349,7/3/2023,First-time
2948,4982613770437,102591,2,359.98,Online Store,42216376369349,8/28/2023,First-time
2949,4966589399237,98981,1,179.99,Online Store,42216376369349,8/12/2023,Returning
2950,5013319876805,108571,1,179.99,Online Store,41623698440389,9/22/2023,First-time
2951,5018868678853,109761,1,152.99,Shop,42211569336517,9/28/2023,First-time
2952,5013149319365,108541,1,179.99,Online Store,41772058017989,9/22/2023,Returning
2953,4947819593925,95081,-1,-152.99,Online Store,41623698342085,7/26/2023,First-time
2954,4947819593925,95081,1,152.99,Online Store,41623698342085,7/25/2023,First-time
2955,4967904215237,99341,1,152.99,Online Store,41623698342085,8/13/2023,First-time
2956,4971117150405,100101,1,152.99,Online Store,41623698342085,8/17/2023,First-time
2957,4993496350917,104551,1,179.99,Online Store,41623698342085,9/6/2023,First-time
2958,4999123534021,106231,1,179.99,Online Store,41623698342085,9/12/2023,First-time
2959,4946775113925,94781,2,396.88,Online Store,41623698342085,7/24/2023,Returning
2960,4977997316293,101531,1,179.99,Online Store,41623698342085,8/23/2023,Returning
2961,4979458703557,101871,1,179.99,Online Store,41623698342085,8/25/2023,First-time
2962,4936146256069,92271,2,359.98,Online Store,41623698342085,7/13/2023,First-time
2963,4945346789573,94371,3,595.32,Online Store,41623698342085,7/23/2023,Returning
2964,4953136464069,96031,1,152.99,Online Store,41623698342085,7/30/2023,First-time
2965,4929048346821,90821,1,179.99,Online Store,41623698342085,7/6/2023,First-time
2966,4943871738053,94011,1,152.98,Online Store,41623698342085,7/21/2023,First-time
2967,4960277004485,97511,1,179.99,Online Store,41623698342085,8/6/2023,Returning
2968,4965859098821,98801,1,179.99,Online Store,41623698342085,8/11/2023,First-time
2969,4995560702149,105111,1,179.99,Online Store,41623698342085,9/8/2023,First-time
2970,4959501746373,97431,1,152.98,Online Store,41623698342085,8/5/2023,First-time
2971,4965235982533,98681,1,152.99,Online Store,41623698342085,8/10/2023,First-time
2972,4940660834501,93301,1,179.99,Online Store,41623698342085,7/18/2023,First-time
2973,4972805456069,100391,1,152.99,Online Store,41623698342085,8/18/2023,First-time
2974,4933755142341,91891,3,595.32,Online Store,41623698342085,7/11/2023,Returning
2975,4948554842309,95291,1,193.49,Facebook & Instagram,42211569336517,7/26/2023,Returning
2976,4953235652805,96071,1,152.98,Online Store,42211569336517,7/30/2023,First-time
2977,4926556831941,90281,1,155,Online Store,42211569336517,7/4/2023,Returning
2978,4996460380357,105391,1,179.99,Online Store,42211569336517,9/9/2023,First-time
2979,4995005251781,104941,1,179.99,Online Store,42211569336517,9/7/2023,First-time
2980,4998079643845,106001,1,179.99,Online Store,42211569336517,9/10/2023,First-time
2981,4961819001029,97821,1,152.98,Online Store,42211569336517,8/7/2023,First-time
2982,4939868897477,93121,1,119.99,Draft Orders,42211569336517,7/17/2023,Returning
2983,4954188841157,96261,1,179.99,Online Store,42211569336517,7/31/2023,First-time
2984,5013228519621,108551,1,192.59,Facebook & Instagram,42255650357445,9/22/2023,First-time
2985,5006977335493,107931,1,152.99,Online Store,42255650357445,9/19/2023,First-time
2986,4974913749189,100781,1,179.99,Online Store,42255650357445,8/20/2023,First-time
2987,4983653531845,102821,1,152.99,Online Store,42255650357445,8/28/2023,First-time
2988,4939868897477,93121,1,119.99,Draft Orders,42011539079365,7/17/2023,Returning
2989,4999123534021,106231,1,179.99,Online Store,42011539079365,9/12/2023,First-time
2990,4953955336389,96221,1,179.99,Online Store,42011539079365,7/31/2023,Returning
2991,4959366054085,97391,1,152.99,Online Store,42011539079365,8/5/2023,First-time
2992,4938361209029,92781,1,152.99,Online Store,41623752999109,7/15/2023,First-time
2993,4983422812357,102761,1,149.99,Online Store,41623698309317,8/28/2023,First-time
2994,4968311193797,99441,1,127.49,Online Store,41623698309317,8/14/2023,Returning
2995,4928525107397,90691,1,149.99,Online Store,41623698309317,7/6/2023,First-time
2996,4954683605189,96351,1,127.49,Online Store,41623698309317,8/1/2023,First-time
2997,4979669565637,101911,2,299.98,Online Store,41623698309317,8/25/2023,First-time
2998,4926536614085,90271,1,127.48,Online Store,41623698309317,7/4/2023,First-time
2999,4998611075269,106111,1,149.99,Online Store,41623698309317,9/11/2023,First-time
3000,4973742031045,100571,1,149.99,Online Store,41623698309317,8/19/2023,First-time
3001,4966500729029,98961,1,127.49,Online Store,41623698309317,8/12/2023,First-time
3002,4942865793221,93741,1,127.5,Online Store,41623698309317,7/20/2023,First-time
3003,4984761843909,103091,1,149.99,Online Store,41623698309317,8/29/2023,First-time
3004,4931717365957,91531,1,127.49,Online Store,41623698309317,7/9/2023,First-time
3005,4931367862469,91411,1,140.23,Online Store,41623698309317,7/9/2023,First-time
3006,4982487515333,102581,1,127.49,Online Store,41623698309317,8/28/2023,First-time
3007,4932421877957,91601,2,254.98,Online Store,41623698309317,7/10/2023,First-time
3008,4975536537797,100881,1,149.99,Online Store,41623698309317,8/21/2023,Returning
3009,4993726939333,104601,1,127.49,Online Store,41623698309317,9/6/2023,First-time
3010,4929426718917,90911,1,149.99,Online Store,41623698309317,7/7/2023,First-time
3011,4977821089989,101461,1,127.49,Online Store,41623698309317,8/23/2023,First-time
3012,4980997095621,102221,1,149.99,Online Store,41623698309317,8/26/2023,First-time
3013,4935562232005,92171,1,127.48,Online Store,41623698309317,7/13/2023,First-time
3014,4953955336389,96221,1,149.99,Online Store,41623698309317,7/31/2023,Returning
3015,4944916971717,94231,1,127.49,Online Store,41623698309317,7/22/2023,First-time
3016,5000975352005,106721,1,127.49,Online Store,41623698309317,9/13/2023,First-time
3017,4968265351365,99411,1,0,Draft Orders,41623698309317,8/14/2023,Returning
3018,4968265351365,99411,-1,0,Draft Orders,41623698309317,8/14/2023,Returning
3019,4994189721797,104671,1,149.99,Online Store,41623698309317,9/6/2023,First-time
3020,4999543718085,106391,1,127.49,Online Store,41623698309317,9/12/2023,First-time
3021,4995820945605,105181,1,149.99,Online Store,41623698309317,9/8/2023,First-time
3022,4935908917445,92231,1,127.49,Online Store,41623698309317,7/13/2023,First-time
3023,4997246877893,105591,1,149.99,Online Store,41623698309317,9/9/2023,First-time
3024,4961819001029,97821,1,127.5,Online Store,41623698309317,8/7/2023,First-time
3025,4948887339205,95341,1,127.49,Online Store,41623698309317,7/26/2023,First-time
3026,4968299135173,99421,1,127.48,Online Store,41623698309317,8/14/2023,First-time
3027,4991828656325,104281,1,149.99,Online Store,41623698309317,9/4/2023,First-time
3028,4938071539909,92721,1,127.49,Online Store,41623698309317,7/15/2023,First-time
3029,4961406124229,97701,1,160.48,Online Store,41623698309317,8/7/2023,First-time
3030,4979479314629,101891,1,149.99,Online Store,41623698309317,8/25/2023,Returning
3031,4943871738053,94011,1,127.5,Online Store,41623698309317,7/21/2023,First-time
3032,4944830759109,94201,2,254.98,Online Store,41623698309317,7/22/2023,First-time
3033,4965170380997,98641,1,149.99,Online Store,41623698309317,8/10/2023,Returning
3034,4977081614533,101221,1,127.49,Online Store,41623698309317,8/22/2023,First-time
3035,4952236687557,95881,1,127.48,Online Store,41623698309317,7/29/2023,First-time
3036,4986996162757,103441,1,149.99,Online Store,41623698309317,8/31/2023,First-time
3037,4935966982341,92241,4,599.96,Online Store,41623698309317,7/13/2023,Returning
3038,4952966234309,96001,2,254.98,Online Store,41623698309317,7/30/2023,First-time
3039,4957642424517,97041,1,149.99,Online Store,41623698309317,8/3/2023,First-time
3040,4992645300421,104411,1,0,Draft Orders,41623698309317,9/5/2023,Returning
3041,4928632357061,90741,1,127.48,Online Store,41623698309317,7/6/2023,First-time
3042,4966556041413,98971,2,254.98,Online Store,41623698309317,8/12/2023,Returning
3043,4968642478277,99531,1,0,Draft Orders,41623698309317,8/14/2023,Returning
3044,4968436924613,99491,1,149.99,Online Store,41623698309317,8/14/2023,First-time
3045,4994951184581,104891,2,299.98,Online Store,41623698309317,9/7/2023,Returning
3046,4946710692037,94731,1,127.49,Online Store,41623698309317,7/24/2023,First-time
3047,4988703178949,103661,1,149.99,Online Store,41623698309317,9/1/2023,Returning
3048,4990893883589,104091,1,149.99,Online Store,41623698309317,9/3/2023,First-time
3049,4941875904709,93531,1,149.99,Online Store,41623698309317,7/19/2023,Returning
3050,4943036514501,93791,1,127.49,Online Store,41623698309317,7/20/2023,Returning
3051,4957035200709,96841,1,149.99,Online Store,41623698309317,8/3/2023,First-time
3052,4950628466885,95681,2,254.98,Online Store,41623698309317,7/28/2023,First-time
3053,4940883296453,93351,1,127.48,Online Store,41623698309317,7/18/2023,First-time
3054,4959501746373,97431,1,127.5,Online Store,41623698309317,8/5/2023,First-time
3055,4969963847877,99801,5,749.95,Online Store,41623698309317,8/15/2023,First-time
3056,4954696614085,96361,1,127.49,Online Store,41623698309317,8/1/2023,First-time
3057,4946610815173,94721,1,149.99,Online Store,41623698309317,7/24/2023,First-time
3058,4958620123333,97291,1,149.99,Online Store,41623698309317,8/4/2023,First-time
3059,4963636773061,98241,1,0,Draft Orders,41623698309317,8/9/2023,Returning
3060,4985982386373,103371,1,127.49,Online Store,41623698309317,8/30/2023,First-time
3061,4938989371589,92921,1,149.99,Online Store,41623698309317,7/16/2023,First-time
3062,4999068614853,106211,1,127.48,Online Store,41623698309317,9/11/2023,First-time
3063,4949918515397,95531,1,127.49,Online Store,41623698309317,7/27/2023,Returning
3064,4947819593925,95081,1,127.5,Online Store,41623698309317,7/26/2023,First-time
3065,4970077847749,99821,1,127.49,Online Store,41623698309317,8/15/2023,Returning
3066,4964169646277,98441,1,149.99,Online Store,41623698309317,8/9/2023,First-time
3067,4960148684997,97491,2,299.98,Online Store,41623698309317,8/6/2023,First-time
3068,4956740092101,96761,1,127.49,Online Store,41623698309317,8/3/2023,First-time
3069,4953931186373,96201,1,149.99,Online Store,41623698309317,7/31/2023,First-time
3070,4954403209413,96331,1,127.49,Online Store,41623698309317,7/31/2023,First-time
3071,4989591191749,103801,1,127.49,Online Store,41623698309317,9/2/2023,First-time
3072,4989568745669,103791,1,127.49,Online Store,41623698309317,9/2/2023,Returning
3073,4985633865925,103231,1,149.99,Online Store,41623698309317,8/30/2023,First-time
3074,4977335959749,101331,1,127.48,Online Store,41623698309317,8/22/2023,First-time
3075,5001987096773,107001,1,127.49,Online Store,41623698309317,9/14/2023,First-time
3076,4965934137541,98841,1,127.49,Online Store,41623698309317,8/11/2023,Returning
3077,4971466752197,100271,1,127.49,Online Store,41623698309317,8/17/2023,First-time
3078,5001495216325,106821,1,127.49,Online Store,41623698309317,9/14/2023,First-time
3079,4973680197829,100551,2,254.98,Online Store,41623698309317,8/19/2023,First-time
3080,4968716828869,99541,2,254.98,Online Store,41623698309317,8/14/2023,First-time
3081,4955424260293,96541,1,149.99,Online Store,41623698309317,8/1/2023,First-time
3082,4928724074693,90771,1,127.49,Online Store,41623698309317,7/6/2023,First-time
3083,4931822354629,91551,1,149.99,Online Store,41623698309317,7/9/2023,First-time
3084,4971289706693,100131,1,127.49,Online Store,41623698309317,8/17/2023,First-time
3085,4997787549893,105811,1,149.99,Online Store,41623698309317,9/10/2023,Returning
3086,4943331688645,93901,0,0,Facebook & Instagram,41623698309317,7/21/2023,First-time
3087,4943331688645,93901,1,157.94,Facebook & Instagram,41623698309317,7/20/2023,First-time
3088,4985757728965,103291,1,127.49,Online Store,41623698309317,8/30/2023,First-time
3089,4943316353221,93871,1,149.99,Online Store,41623698309317,7/20/2023,Returning
3090,4949649883333,95491,1,127.49,Online Store,41623698309317,7/27/2023,First-time
3091,4963911270597,98331,1,149.99,Online Store,41623698309317,8/9/2023,First-time
3092,4940502401221,93261,1,149.99,Online Store,41623698309317,7/18/2023,Returning
3093,4981345747141,102291,1,149.99,Online Store,41623698309317,8/26/2023,Returning
3094,4999123534021,106231,1,149.99,Online Store,41623698309317,9/12/2023,First-time
3095,4944756048069,94171,1,127.49,Online Store,41623698309317,7/22/2023,First-time
3096,4945139466437,94301,1,149.99,Online Store,41623698309317,7/22/2023,Returning
3097,4969486876869,99711,1,149.99,Online Store,41623698309317,8/15/2023,First-time
3098,5001778823365,106901,1,149.99,Online Store,41623698309317,9/14/2023,First-time
3099,4998631456965,106121,1,127.49,Online Store,41623698309317,9/11/2023,First-time
3100,4933762744517,91901,1,127.49,Online Store,41623698309317,7/11/2023,First-time
3101,4939187486917,92981,1,149.99,Online Store,41623698309317,7/16/2023,First-time
3102,4967652163781,99251,1,127.49,Online Store,41623698309317,8/13/2023,Returning
3103,4985176817861,103151,1,149.99,Online Store,41623698309317,8/30/2023,First-time
3104,4936929607877,92421,1,0,Draft Orders,41623698309317,7/14/2023,Returning
3105,4964688527557,98531,1,149.99,Online Store,41623698309317,8/10/2023,First-time
3106,4957589012677,97031,1,127.49,Online Store,41623698309317,8/3/2023,First-time
3107,4943116173509,93841,1,149.99,Online Store,41623698309317,7/20/2023,First-time
3108,4966760251589,99011,1,149.99,Online Store,41623698309317,8/12/2023,First-time
3109,4974401290437,100621,1,127.48,Online Store,41623698309317,8/20/2023,First-time
3110,4948034617541,95151,2,254.99,Online Store,41623698309317,7/25/2023,First-time
3111,4975993192645,101031,2,254.98,Online Store,41623698309317,8/21/2023,First-time
3112,4983011180741,102651,1,127.49,Online Store,41623698309317,8/28/2023,Returning
3113,4929559167173,90921,1,149.99,Online Store,41623698309317,7/7/2023,First-time
3114,4933728403653,91871,1,149.99,Online Store,41623698309317,7/11/2023,First-time
3115,4996883316933,105501,1,149.99,Online Store,41623698309317,9/9/2023,First-time
